Trade_ID,Symbol,Side,Entry_Time_UTC,Entry_Unix_ms,Entry_Unix_sec,Exit_Time_UTC,Exit_Unix_ms,Exit_Unix_sec,Entry_Price,Lowest_100_Price,ATR_14,Stop_Loss_Price,Take_Profit_Price,Exit_Price,Position_Size_USDT,Risk_USDT,Target_Reward_USDT,Result,PnL_USDT,PnL_Percent,Holding_Bars
21,TACUSDT,LONG,2026-06-29 10:00:00 UTC,1782727200000,1782727200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05166,0.02019,0.00254,0.0151,0.12478,0.0151,50.0,35.38,70.77,LOSS,-35.38,-70.77,198
22,TACUSDT,LONG,2026-06-29 11:00:00 UTC,1782730800000,1782730800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05102,0.02019,0.00285,0.01449,0.12407,0.01449,50.0,35.8,71.59,LOSS,-35.8,-71.59,197
23,TACUSDT,LONG,2026-06-29 12:00:00 UTC,1782734400000,1782734400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05235,0.02019,0.00313,0.01392,0.12922,0.01392,50.0,36.7,73.41,LOSS,-36.7,-73.41,196
24,TACUSDT,LONG,2026-06-29 13:00:00 UTC,1782738000000,1782738000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05438,0.02019,0.00333,0.01354,0.13606,0.01354,50.0,37.55,75.1,LOSS,-37.55,-75.1,195
25,TACUSDT,LONG,2026-06-29 14:00:00 UTC,1782741600000,1782741600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05283,0.02019,0.00364,0.01291,0.13267,0.01291,50.0,37.78,75.56,LOSS,-37.78,-75.56,194
26,TACUSDT,LONG,2026-06-29 15:00:00 UTC,1782745200000,1782745200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05761,0.02019,0.00404,0.01212,0.1486,0.01212,50.0,39.49,78.97,LOSS,-39.49,-78.97,193
27,TACUSDT,LONG,2026-06-29 16:00:00 UTC,1782748800000,1782748800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05872,0.02019,0.00412,0.01195,0.15225,0.01195,50.0,39.83,79.66,LOSS,-39.83,-79.66,192
28,TACUSDT,LONG,2026-06-29 17:00:00 UTC,1782752400000,1782752400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05612,0.02019,0.00444,0.01132,0.14571,0.01132,50.0,39.91,79.83,LOSS,-39.91,-79.83,191
29,TACUSDT,LONG,2026-06-29 18:00:00 UTC,1782756000000,1782756000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05813,0.02019,0.00458,0.01103,0.15233,0.01103,50.0,40.51,81.02,LOSS,-40.51,-81.02,190
30,TACUSDT,LONG,2026-06-29 19:00:00 UTC,1782759600000,1782759600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05988,0.02019,0.00448,0.01124,0.15718,0.01124,50.0,40.62,81.24,LOSS,-40.62,-81.24,189
31,TACUSDT,LONG,2026-06-29 20:00:00 UTC,1782763200000,1782763200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05936,0.02019,0.0043,0.01158,0.15492,0.01158,50.0,40.24,80.49,LOSS,-40.24,-80.49,188
32,TACUSDT,LONG,2026-06-29 21:00:00 UTC,1782766800000,1782766800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05959,0.02019,0.00423,0.01173,0.15531,0.01173,50.0,40.16,80.31,LOSS,-40.16,-80.31,187
33,TACUSDT,LONG,2026-06-29 22:00:00 UTC,1782770400000,1782770400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05965,0.02019,0.00419,0.01182,0.15532,0.01182,50.0,40.1,80.19,LOSS,-40.1,-80.19,186
34,TACUSDT,LONG,2026-06-29 23:00:00 UTC,1782774000000,1782774000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05752,0.02019,0.00482,0.01055,0.15148,0.01055,50.0,40.83,81.67,LOSS,-40.83,-81.67,185
35,TACUSDT,LONG,2026-06-30 00:00:00 UTC,1782777600000,1782777600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.0601,0.02019,0.0051,0.00999,0.1603,0.00999,50.0,41.69,83.37,LOSS,-41.69,-83.37,184
36,TACUSDT,LONG,2026-06-30 01:00:00 UTC,1782781200000,1782781200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05987,0.02019,0.00497,0.01025,0.15912,0.01025,50.0,41.44,82.88,LOSS,-41.44,-82.88,183
37,TACUSDT,LONG,2026-06-30 02:00:00 UTC,1782784800000,1782784800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05553,0.02019,0.00503,0.01014,0.14631,0.01014,50.0,40.87,81.74,LOSS,-40.87,-81.74,182
38,TACUSDT,LONG,2026-06-30 03:00:00 UTC,1782788400000,1782788400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05956,0.02019,0.00539,0.00942,0.15984,0.00942,50.0,42.09,84.18,LOSS,-42.09,-84.18,181
39,TACUSDT,LONG,2026-06-30 04:00:00 UTC,1782792000000,1782792000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05983,0.02019,0.00523,0.00973,0.16004,0.00973,50.0,41.87,83.74,LOSS,-41.87,-83.74,180
40,TACUSDT,LONG,2026-06-30 05:00:00 UTC,1782795600000,1782795600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.0586,0.02019,0.00518,0.00984,0.15611,0.00984,50.0,41.6,83.21,LOSS,-41.6,-83.21,179
41,TACUSDT,LONG,2026-06-30 06:00:00 UTC,1782799200000,1782799200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05776,0.02019,0.00505,0.0101,0.15308,0.0101,50.0,41.26,82.52,LOSS,-41.26,-82.52,178
42,TACUSDT,LONG,2026-06-30 07:00:00 UTC,1782802800000,1782802800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05802,0.02019,0.00486,0.01048,0.1531,0.01048,50.0,40.97,81.94,LOSS,-40.97,-81.94,177
43,TACUSDT,LONG,2026-06-30 08:00:00 UTC,1782806400000,1782806400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05882,0.02019,0.00496,0.01027,0.15593,0.01027,50.0,41.27,82.54,LOSS,-41.27,-82.54,176
44,TACUSDT,LONG,2026-06-30 09:00:00 UTC,1782810000000,1782810000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06187,0.02019,0.00499,0.01022,0.16518,0.01022,50.0,41.74,83.48,LOSS,-41.74,-83.48,175
45,TACUSDT,LONG,2026-06-30 10:00:00 UTC,1782813600000,1782813600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05982,0.02019,0.00494,0.01032,0.15881,0.01032,50.0,41.37,82.75,LOSS,-41.37,-82.75,174
46,TACUSDT,LONG,2026-06-30 11:00:00 UTC,1782817200000,1782817200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.0653,0.02019,0.00504,0.01011,0.1757,0.01011,50.0,42.26,84.53,LOSS,-42.26,-84.53,173
47,TACUSDT,LONG,2026-06-30 12:00:00 UTC,1782820800000,1782820800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06285,0.02019,0.00495,0.01028,0.16798,0.01028,50.0,41.82,83.64,LOSS,-41.82,-83.64,172
48,TACUSDT,LONG,2026-06-30 13:00:00 UTC,1782824400000,1782824400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06236,0.02019,0.00487,0.01045,0.16616,0.01045,50.0,41.62,83.24,LOSS,-41.62,-83.24,171
49,TACUSDT,LONG,2026-06-30 14:00:00 UTC,1782828000000,1782828000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06407,0.02019,0.0048,0.0106,0.17102,0.0106,50.0,41.73,83.46,LOSS,-41.73,-83.46,170
50,TACUSDT,LONG,2026-06-30 15:00:00 UTC,1782831600000,1782831600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06589,0.02019,0.0048,0.0106,0.17646,0.0106,50.0,41.95,83.91,LOSS,-41.95,-83.91,169
51,TACUSDT,LONG,2026-06-30 16:00:00 UTC,1782835200000,1782835200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05887,0.02019,0.00508,0.01002,0.15655,0.01002,50.0,41.49,82.97,LOSS,-41.49,-82.97,168
52,TACUSDT,LONG,2026-06-30 17:00:00 UTC,1782838800000,1782838800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06383,0.02019,0.00523,0.00973,0.17204,0.00973,50.0,42.38,84.76,LOSS,-42.38,-84.76,167
53,TACUSDT,LONG,2026-06-30 18:00:00 UTC,1782842400000,1782842400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06214,0.02019,0.00512,0.00995,0.16653,0.00995,50.0,42.0,84.0,LOSS,-42.0,-84.0,166
54,TACUSDT,LONG,2026-06-30 19:00:00 UTC,1782846000000,1782846000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06139,0.02019,0.0052,0.0098,0.16457,0.0098,50.0,42.02,84.04,LOSS,-42.02,-84.04,165
55,TACUSDT,LONG,2026-06-30 20:00:00 UTC,1782849600000,1782849600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05971,0.02019,0.00501,0.01018,0.15877,0.01018,50.0,41.48,82.95,LOSS,-41.48,-82.95,164
56,TACUSDT,LONG,2026-06-30 21:00:00 UTC,1782853200000,1782853200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06199,0.02019,0.00496,0.01028,0.16541,0.01028,50.0,41.71,83.42,LOSS,-41.71,-83.42,163
57,TACUSDT,LONG,2026-06-30 22:00:00 UTC,1782856800000,1782856800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06219,0.02019,0.00476,0.01068,0.16521,0.01068,50.0,41.42,82.83,LOSS,-41.42,-82.83,162
58,TACUSDT,LONG,2026-06-30 23:00:00 UTC,1782860400000,1782860400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06271,0.02019,0.00455,0.01109,0.16594,0.01109,50.0,41.16,82.31,LOSS,-41.16,-82.31,161
59,TACUSDT,LONG,2026-07-01 00:00:00 UTC,1782864000000,1782864000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06247,0.02019,0.00435,0.0115,0.16442,0.0115,50.0,40.8,81.59,LOSS,-40.8,-81.59,160
60,TACUSDT,LONG,2026-07-01 01:00:00 UTC,1782867600000,1782867600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06234,0.02019,0.00428,0.01163,0.16377,0.01163,50.0,40.67,81.34,LOSS,-40.67,-81.34,159
61,TACUSDT,LONG,2026-07-01 02:00:00 UTC,1782871200000,1782871200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06305,0.02019,0.00424,0.01172,0.16572,0.01172,50.0,40.71,81.42,LOSS,-40.71,-81.42,158
62,TACUSDT,LONG,2026-07-01 03:00:00 UTC,1782874800000,1782874800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06138,0.02019,0.00409,0.01201,0.16011,0.01201,50.0,40.22,80.44,LOSS,-40.22,-80.44,157
63,TACUSDT,LONG,2026-07-01 04:00:00 UTC,1782878400000,1782878400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06294,0.02019,0.00398,0.01224,0.16433,0.01224,50.0,40.28,80.55,LOSS,-40.28,-80.55,156
64,TACUSDT,LONG,2026-07-01 05:00:00 UTC,1782882000000,1782882000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06112,0.02019,0.00387,0.01246,0.15845,0.01246,50.0,39.81,79.62,LOSS,-39.81,-79.62,155
65,TACUSDT,LONG,2026-07-01 06:00:00 UTC,1782885600000,1782885600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05994,0.02019,0.00388,0.01244,0.15495,0.01244,50.0,39.63,79.25,LOSS,-39.63,-79.25,154
66,TACUSDT,LONG,2026-07-01 07:00:00 UTC,1782889200000,1782889200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05914,0.02019,0.00387,0.01244,0.15253,0.01244,50.0,39.48,78.96,LOSS,-39.48,-78.96,153
67,TACUSDT,LONG,2026-07-01 08:00:00 UTC,1782892800000,1782892800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05934,0.02019,0.0038,0.01259,0.15286,0.01259,50.0,39.4,78.79,LOSS,-39.4,-78.79,152
68,TACUSDT,LONG,2026-07-01 09:00:00 UTC,1782896400000,1782896400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.06038,0.02019,0.00369,0.01281,0.15552,0.01281,50.0,39.39,78.78,LOSS,-39.39,-78.78,151
69,TACUSDT,LONG,2026-07-01 10:00:00 UTC,1782900000000,1782900000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05974,0.02019,0.00369,0.01282,0.15359,0.01282,50.0,39.27,78.55,LOSS,-39.27,-78.55,150
70,TACUSDT,LONG,2026-07-01 11:00:00 UTC,1782903600000,1782903600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05998,0.02019,0.00358,0.01304,0.15387,0.01304,50.0,39.13,78.26,LOSS,-39.13,-78.26,149
71,TACUSDT,LONG,2026-07-01 12:00:00 UTC,1782907200000,1782907200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05816,0.02019,0.00359,0.01301,0.14845,0.01301,50.0,38.81,77.62,LOSS,-38.81,-77.62,148
72,TACUSDT,LONG,2026-07-01 13:00:00 UTC,1782910800000,1782910800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05706,0.02019,0.00358,0.01302,0.14513,0.01302,50.0,38.59,77.17,LOSS,-38.59,-77.17,147
73,TACUSDT,LONG,2026-07-01 14:00:00 UTC,1782914400000,1782914400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05717,0.02019,0.00347,0.01326,0.14499,0.01326,50.0,38.4,76.8,LOSS,-38.4,-76.8,146
74,TACUSDT,LONG,2026-07-01 15:00:00 UTC,1782918000000,1782918000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05461,0.02019,0.00377,0.01265,0.13854,0.01265,50.0,38.42,76.84,LOSS,-38.42,-76.84,145
75,TACUSDT,LONG,2026-07-01 16:00:00 UTC,1782921600000,1782921600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.05037,0.02019,0.00399,0.01222,0.12669,0.01222,50.0,37.88,75.75,LOSS,-37.88,-75.75,144
76,TACUSDT,LONG,2026-07-01 17:00:00 UTC,1782925200000,1782925200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.04772,0.02019,0.00407,0.01206,0.11903,0.01206,50.0,37.37,74.73,LOSS,-37.37,-74.73,143
77,TACUSDT,LONG,2026-07-01 18:00:00 UTC,1782928800000,1782928800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.04292,0.02019,0.00413,0.01193,0.10491,0.01193,50.0,36.1,72.21,LOSS,-36.1,-72.21,142
78,TACUSDT,LONG,2026-07-01 19:00:00 UTC,1782932400000,1782932400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.0435,0.02019,0.00403,0.01214,0.10621,0.01214,50.0,36.04,72.09,LOSS,-36.04,-72.09,141
79,TACUSDT,LONG,2026-07-01 20:00:00 UTC,1782936000000,1782936000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.04287,0.02019,0.00393,0.01234,0.10391,0.01234,50.0,35.6,71.21,LOSS,-35.6,-71.21,140
80,TACUSDT,LONG,2026-07-01 21:00:00 UTC,1782939600000,1782939600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.04146,0.02019,0.00451,0.01117,0.10204,0.01117,50.0,36.53,73.05,LOSS,-36.53,-73.05,139
81,TACUSDT,LONG,2026-07-01 22:00:00 UTC,1782943200000,1782943200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.04165,0.02019,0.0044,0.01139,0.10215,0.01139,50.0,36.32,72.64,LOSS,-36.32,-72.64,138
82,TACUSDT,LONG,2026-07-01 23:00:00 UTC,1782946800000,1782946800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03907,0.02019,0.00429,0.01162,0.09397,0.01162,50.0,35.13,70.26,LOSS,-35.13,-70.26,137
83,TACUSDT,LONG,2026-07-02 00:00:00 UTC,1782950400000,1782950400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03943,0.02032,0.00412,0.01207,0.09414,0.01207,50.0,34.69,69.39,LOSS,-34.69,-69.39,136
84,TACUSDT,LONG,2026-07-02 01:00:00 UTC,1782954000000,1782954000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03923,0.02037,0.00405,0.01226,0.09315,0.01226,50.0,34.37,68.74,LOSS,-34.37,-68.74,135
85,TACUSDT,LONG,2026-07-02 02:00:00 UTC,1782957600000,1782957600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03797,0.02054,0.00391,0.01272,0.08847,0.01272,50.0,33.24,66.49,LOSS,-33.24,-66.49,134
86,TACUSDT,LONG,2026-07-02 03:00:00 UTC,1782961200000,1782961200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03917,0.02061,0.00388,0.01285,0.09181,0.01285,50.0,33.59,67.18,LOSS,-33.59,-67.18,133
87,TACUSDT,LONG,2026-07-02 04:00:00 UTC,1782964800000,1782964800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03537,0.02061,0.00392,0.01276,0.08058,0.01276,50.0,31.96,63.92,LOSS,-31.96,-63.92,132
88,TACUSDT,LONG,2026-07-02 05:00:00 UTC,1782968400000,1782968400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03612,0.02061,0.00384,0.01292,0.08252,0.01292,50.0,32.12,64.23,LOSS,-32.12,-64.23,131
89,TACUSDT,LONG,2026-07-02 06:00:00 UTC,1782972000000,1782972000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03444,0.02061,0.00372,0.01316,0.077,0.01316,50.0,30.9,61.79,LOSS,-30.9,-61.79,130
90,TACUSDT,LONG,2026-07-02 07:00:00 UTC,1782975600000,1782975600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03528,0.02061,0.00367,0.01326,0.07932,0.01326,50.0,31.21,62.41,LOSS,-31.21,-62.41,129
91,TACUSDT,LONG,2026-07-02 08:00:00 UTC,1782979200000,1782979200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03681,0.02061,0.00361,0.01339,0.08364,0.01339,50.0,31.81,63.62,LOSS,-31.81,-63.62,128
92,TACUSDT,LONG,2026-07-02 09:00:00 UTC,1782982800000,1782982800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03837,0.02061,0.00351,0.01358,0.08796,0.01358,50.0,32.31,64.61,LOSS,-32.31,-64.61,127
93,TACUSDT,LONG,2026-07-02 10:00:00 UTC,1782986400000,1782986400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03898,0.02061,0.00348,0.01364,0.08966,0.01364,50.0,32.5,65.01,LOSS,-32.5,-65.01,126
94,TACUSDT,LONG,2026-07-02 11:00:00 UTC,1782990000000,1782990000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03962,0.02061,0.00338,0.01385,0.09116,0.01385,50.0,32.52,65.03,LOSS,-32.52,-65.03,125
95,TACUSDT,LONG,2026-07-02 12:00:00 UTC,1782993600000,1782993600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.04016,0.02061,0.00327,0.01407,0.09233,0.01407,50.0,32.48,64.96,LOSS,-32.48,-64.96,124
96,TACUSDT,LONG,2026-07-02 13:00:00 UTC,1782997200000,1782997200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03702,0.02061,0.00329,0.01403,0.083,0.01403,50.0,31.05,62.11,LOSS,-31.05,-62.11,123
97,TACUSDT,LONG,2026-07-02 14:00:00 UTC,1783000800000,1783000800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03046,0.02061,0.00373,0.01315,0.06508,0.01315,50.0,28.42,56.84,LOSS,-28.42,-56.84,122
98,TACUSDT,LONG,2026-07-02 15:00:00 UTC,1783004400000,1783004400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03342,0.02061,0.004,0.0126,0.07505,0.0126,50.0,31.14,62.29,LOSS,-31.14,-62.29,121
99,TACUSDT,LONG,2026-07-02 16:00:00 UTC,1783008000000,1783008000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03759,0.02061,0.00406,0.01249,0.08777,0.01249,50.0,33.38,66.76,LOSS,-33.38,-66.76,120
100,TACUSDT,LONG,2026-07-02 17:00:00 UTC,1783011600000,1783011600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03791,0.02061,0.00401,0.01258,0.08858,0.01258,50.0,33.41,66.82,LOSS,-33.41,-66.82,119
101,TACUSDT,LONG,2026-07-02 18:00:00 UTC,1783015200000,1783015200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03701,0.02061,0.00393,0.01275,0.08552,0.01275,50.0,32.77,65.54,LOSS,-32.77,-65.54,118
102,TACUSDT,LONG,2026-07-02 19:00:00 UTC,1783018800000,1783018800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03662,0.02138,0.00385,0.01368,0.08252,0.01368,50.0,31.33,62.66,LOSS,-31.33,-62.66,117
103,TACUSDT,LONG,2026-07-02 20:00:00 UTC,1783022400000,1783022400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.0355,0.02138,0.00369,0.01401,0.07847,0.01401,50.0,30.26,60.53,LOSS,-30.26,-60.53,116
104,TACUSDT,LONG,2026-07-02 21:00:00 UTC,1783026000000,1783026000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03471,0.02139,0.00351,0.01436,0.07542,0.01436,50.0,29.32,58.63,LOSS,-29.32,-58.63,115
105,TACUSDT,LONG,2026-07-02 22:00:00 UTC,1783029600000,1783029600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03556,0.02151,0.0034,0.0147,0.07727,0.0147,50.0,29.33,58.65,LOSS,-29.33,-58.65,114
106,TACUSDT,LONG,2026-07-02 23:00:00 UTC,1783033200000,1783033200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03463,0.02163,0.00325,0.01514,0.07362,0.01514,50.0,28.15,56.3,LOSS,-28.15,-56.3,113
107,TACUSDT,LONG,2026-07-03 00:00:00 UTC,1783036800000,1783036800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03461,0.02173,0.00307,0.0156,0.07264,0.0156,50.0,27.47,54.94,LOSS,-27.47,-54.94,112
108,TACUSDT,LONG,2026-07-03 01:00:00 UTC,1783040400000,1783040400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03517,0.02173,0.00305,0.01562,0.07425,0.01562,50.0,27.79,55.58,LOSS,-27.79,-55.58,111
109,TACUSDT,LONG,2026-07-03 02:00:00 UTC,1783044000000,1783044000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03533,0.02173,0.00297,0.01578,0.07441,0.01578,50.0,27.66,55.32,LOSS,-27.66,-55.32,110
110,TACUSDT,LONG,2026-07-03 03:00:00 UTC,1783047600000,1783047600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.0353,0.02173,0.00284,0.01605,0.07381,0.01605,50.0,27.27,54.53,LOSS,-27.27,-54.53,109
111,TACUSDT,LONG,2026-07-03 04:00:00 UTC,1783051200000,1783051200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03514,0.02173,0.00272,0.0163,0.07282,0.0163,50.0,26.81,53.62,LOSS,-26.81,-53.62,108
112,TACUSDT,LONG,2026-07-03 05:00:00 UTC,1783054800000,1783054800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03525,0.02173,0.00259,0.01656,0.07264,0.01656,50.0,26.52,53.03,LOSS,-26.52,-53.03,107
113,TACUSDT,LONG,2026-07-03 06:00:00 UTC,1783058400000,1783058400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03571,0.02173,0.0025,0.01673,0.07367,0.01673,50.0,26.57,53.15,LOSS,-26.57,-53.15,106
114,TACUSDT,LONG,2026-07-03 07:00:00 UTC,1783062000000,1783062000,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03606,0.02173,0.00241,0.0169,0.07438,0.0169,50.0,26.57,53.13,LOSS,-26.57,-53.13,105
115,TACUSDT,LONG,2026-07-03 08:00:00 UTC,1783065600000,1783065600,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03591,0.02173,0.00231,0.0171,0.07352,0.0171,50.0,26.19,52.37,LOSS,-26.19,-52.37,104
116,TACUSDT,LONG,2026-07-03 09:00:00 UTC,1783069200000,1783069200,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03354,0.02173,0.00232,0.01709,0.06645,0.01709,50.0,24.53,49.05,LOSS,-24.53,-49.05,103
117,TACUSDT,LONG,2026-07-03 10:00:00 UTC,1783072800000,1783072800,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03174,0.02173,0.00232,0.0171,0.06101,0.0171,50.0,23.06,46.12,LOSS,-23.06,-46.12,102
118,TACUSDT,LONG,2026-07-03 11:00:00 UTC,1783076400000,1783076400,2026-07-07 15:59:59 UTC,1783439999999,1783439999,0.03218,0.02173,0.00232,0.0171,0.06234,0.0171,50.0,23.43,46.87,LOSS,-23.43,-46.87,101
119,TACUSDT,LONG,2026-07-03 12:00:00 UTC,1783080000000,1783080000,2026-07-07 09:59:59 UTC,1783418399999,1783418399,0.03161,0.02787,0.00225,0.02336,0.04811,0.04811,50.0,13.05,26.1,WIN,26.1,52.19,94
120,TACUSDT,LONG,2026-07-03 13:00:00 UTC,1783083600000,1783083600,2026-07-07 09:59:59 UTC,1783418399999,1783418399,0.03096,0.02787,0.00217,0.02352,0.04585,0.04585,50.0,12.02,24.03,WIN,24.03,48.07,93
121,TACUSDT,LONG,2026-07-03 14:00:00 UTC,1783087200000,1783087200,2026-07-07 09:59:59 UTC,1783418399999,1783418399,0.03179,0.02787,0.00212,0.02362,0.04812,0.04812,50.0,12.85,25.7,WIN,25.7,51.39,92
122,TACUSDT,LONG,2026-07-03 15:00:00 UTC,1783090800000,1783090800,2026-07-07 09:59:59 UTC,1783418399999,1783418399,0.03124,0.02787,0.00203,0.0238,0.04613,0.04613,50.0,11.91,23.83,WIN,23.83,47.65,91
123,TACUSDT,LONG,2026-07-03 16:00:00 UTC,1783094400000,1783094400,2026-07-07 08:59:59 UTC,1783414799999,1783414799,0.03093,0.02787,0.00193,0.02401,0.04478,0.04478,50.0,11.19,22.38,WIN,22.38,44.76,89
124,TACUSDT,LONG,2026-07-03 17:00:00 UTC,1783098000000,1783098000,2026-07-07 08:59:59 UTC,1783414799999,1783414799,0.03044,0.02787,0.00188,0.02411,0.04311,0.04311,50.0,10.41,20.81,WIN,20.81,41.63,88
125,TACUSDT,LONG,2026-07-03 18:00:00 UTC,1783101600000,1783101600,2026-07-07 08:59:59 UTC,1783414799999,1783414799,0.03049,0.02787,0.00179,0.02428,0.0429,0.0429,50.0,10.18,20.36,WIN,20.36,40.72,87
126,TACUSDT,LONG,2026-07-03 19:00:00 UTC,1783105200000,1783105200,2026-07-04 11:59:59 UTC,1783166399999,1783166399,0.03004,0.02787,0.00174,0.02438,0.04137,0.04137,50.0,9.42,18.84,WIN,18.84,37.69,17
127,TACUSDT,LONG,2026-07-03 20:00:00 UTC,1783108800000,1783108800,2026-07-04 11:59:59 UTC,1783166399999,1783166399,0.03038,0.02787,0.00165,0.02456,0.04203,0.04203,50.0,9.58,19.17,WIN,19.17,38.34,16
128,TACUSDT,LONG,2026-07-03 21:00:00 UTC,1783112400000,1783112400,2026-07-04 11:59:59 UTC,1783166399999,1783166399,0.03011,0.02787,0.00157,0.02473,0.04089,0.04089,50.0,8.95,17.89,WIN,17.89,35.79,15
